Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody 1],Antibody Identifier 1,Comment [Antibody 1],Experimental Condition [Antibody 2],Antibody Identifier 2,Comment [Antibody 2],Experimental Condition [Antibody 3],Antibody Identifier 3,Comment [Antibody 3],Comment [Probe 1],Comment [Probe 2],Comment [Probe 3],Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Image File Path],Channels,Visualisation Method,Expression Pattern Description
ACE2-TMPRSS2,2021-06-22 17.45.09-3-20PCW-SKIN.ndpi [macro image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.45.09-3-20PCW-SKIN.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Skin
ACE2-TMPRSS2,2021-06-22 17.45.09-3-20PCW-SKIN.ndpi [macro mask image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.45.09-3-20PCW-SKIN.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Skin
ACE2-TMPRSS2,2021-06-22 17.47.44-1-20PCW-AMNIOTIC-MEMBRANE.ndpi [0],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.47.44-1-20PCW-AMNIOTIC-MEMBRANE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Amnion
ACE2-TMPRSS2,2021-06-22 17.47.44-1-20PCW-AMNIOTIC-MEMBRANE.ndpi [macro image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.47.44-1-20PCW-AMNIOTIC-MEMBRANE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Amnion
ACE2-TMPRSS2,2021-06-22 17.47.44-1-20PCW-AMNIOTIC-MEMBRANE.ndpi [macro mask image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.47.44-1-20PCW-AMNIOTIC-MEMBRANE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Amnion
ACE2-TMPRSS2,2021-06-22 18.19.26-1-20PCW-LUNG.ndpi [0],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.19.26-1-20PCW-LUNG.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Lung
ACE2-TMPRSS2,2021-06-22 18.19.26-1-20PCW-LUNG.ndpi [macro image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.19.26-1-20PCW-LUNG.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Lung
ACE2-TMPRSS2,2021-06-22 18.19.26-1-20PCW-LUNG.ndpi [macro mask image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.19.26-1-20PCW-LUNG.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Lung
ACE2-TMPRSS2,2021-06-22 18.33.26-2-20PCW-BLADDER.ndpi [0],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.33.26-2-20PCW-BLADDER.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Bladder
ACE2-TMPRSS2,2021-06-22 18.33.26-2-20PCW-BLADDER.ndpi [macro image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.33.26-2-20PCW-BLADDER.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Bladder
ACE2-TMPRSS2,2021-06-22 18.33.26-2-20PCW-BLADDER.ndpi [macro mask image],20pcw fetus,Homo sapiens,NCBITaxon,9606,20PCW,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.33.26-2-20PCW-BLADDER.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Bladder
ACE2-TMPRSS2,2021-06-22 17.00.16-78-22PCW-INTESTINE.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.00.16-78-22PCW-INTESTINE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",ACE2 and TMPRSS2 - Mucosal epithelium
ACE2-TMPRSS2,2021-06-22 17.00.16-78-22PCW-INTESTINE.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.00.16-78-22PCW-INTESTINE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",ACE2 and TMPRSS2 - Mucosal epithelium
ACE2-TMPRSS2,2021-06-22 17.00.16-78-22PCW-INTESTINE.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.00.16-78-22PCW-INTESTINE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",ACE2 and TMPRSS2 - Mucosal epithelium
ACE2-TMPRSS2,2021-06-22 17.31.54-38-22PCW-KIDNEY.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.31.54-38-22PCW-KIDNEY.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",ACE2 and TMPRSS2 - Kidney
ACE2-TMPRSS2,2021-06-22 17.31.54-38-22PCW-KIDNEY.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.31.54-38-22PCW-KIDNEY.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",ACE2 and TMPRSS2 - Kidney
ACE2-TMPRSS2,2021-06-22 17.31.54-38-22PCW-KIDNEY.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.31.54-38-22PCW-KIDNEY.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",ACE2 and TMPRSS2 - Kidney
ACE2-TMPRSS2,2021-06-22 17.37.11-58-22PCW-BLADDER.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.37.11-58-22PCW-BLADDER.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Bladder
ACE2-TMPRSS2,2021-06-22 17.37.11-58-22PCW-BLADDER.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.37.11-58-22PCW-BLADDER.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Bladder
ACE2-TMPRSS2,2021-06-22 17.37.11-58-22PCW-BLADDER.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.37.11-58-22PCW-BLADDER.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Bladder
ACE2-TMPRSS2,2021-06-22 17.42.04-68-22PCW-SKIN.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.42.04-68-22PCW-SKIN.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Skin
ACE2-TMPRSS2,2021-06-22 17.42.04-68-22PCW-SKIN.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.42.04-68-22PCW-SKIN.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Skin
ACE2-TMPRSS2,2021-06-22 17.42.04-68-22PCW-SKIN.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 17.42.04-68-22PCW-SKIN.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Skin
ACE2-TMPRSS2,2021-06-22 18.49.35-78-22PCW-CHORIONIC-VILLI.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.49.35-78-22PCW-CHORIONIC-VILLI.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Chorionic villi
ACE2-TMPRSS2,2021-06-22 18.49.35-78-22PCW-CHORIONIC-VILLI.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.49.35-78-22PCW-CHORIONIC-VILLI.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Chorionic villi
ACE2-TMPRSS2,2021-06-22 18.49.35-78-22PCW-CHORIONIC-VILLI.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.49.35-78-22PCW-CHORIONIC-VILLI.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Chorionic villi
ACE2-TMPRSS2,2021-06-22 18.58.10-78-22PCW-AMNIOTIC-MEMBRANE.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.58.10-78-22PCW-AMNIOTIC-MEMBRANE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Amnion
ACE2-TMPRSS2,2021-06-22 18.58.10-78-22PCW-AMNIOTIC-MEMBRANE.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.58.10-78-22PCW-AMNIOTIC-MEMBRANE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Amnion
ACE2-TMPRSS2,2021-06-22 18.58.10-78-22PCW-AMNIOTIC-MEMBRANE.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 18.58.10-78-22PCW-AMNIOTIC-MEMBRANE.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Amnion
ACE2-TMPRSS2,2021-06-22 19.01.56-78-22PCW-LUNG.ndpi [0],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 19.01.56-78-22PCW-LUNG.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Lung
ACE2-TMPRSS2,2021-06-22 19.01.56-78-22PCW-LUNG.ndpi [macro image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 19.01.56-78-22PCW-LUNG.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Lung
ACE2-TMPRSS2,2021-06-22 19.01.56-78-22PCW-LUNG.ndpi [macro mask image],22pcw fetus,Homo sapiens,NCBITaxon,9606,22pcw,Immunohistochemistry,ACE-2,NM_001371415.1,R&D MAB933,Anti-TMPRSS2,NM_005656.4,Abcam ab109131,,,,,,,ENSG00000130234,ACE2,ENSG00000184012,TMPRSS2,,,ACE2-TMPRSS2\2021-06-22 19.01.56-78-22PCW-LUNG.ndpi,,"ACE2 Fast Red, TMPRSS2 DAB",TMPRSS2 - Lung
ANO2,13024 14 PCW ANO2.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 1047461-C1,,,ENSG00000047617,ANO2,,,,,ANO2\13024 14 PCW ANO2.jpg,,Fast Red,Cerebellum
ANO2,13388 18 PCW ANO2.jpg,Fetal brain 13388,Homo sapiens,NCBITaxon,9606,18PCW,RNAscope,,,,,,,,,,ACDBio 1047461-C1,,,ENSG00000047617,ANO2,,,,,ANO2\13388 18 PCW ANO2.jpg,,Fast Red,Cerebellum
ANO2,13997 11 PCW ANO2.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 1047461-C1,,,ENSG00000047617,ANO2,,,,,ANO2\13997 11 PCW ANO2.jpg,,Fast Red,Rhombic lip
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s1_5_63x_0_8_zoom/CS13_DAPI_PAX6_ARX_ZIC1-s1_5_1_63x_0_8_zoom_merged],Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s1_5_63x_0_8_zoom/TileScan_001]-1,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s1_5_63x_0_8_zoom/TileScan_001]-2,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s1_5_63x_0_8_zoom/TileScan_001]-3,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s1_5_63x_0_8_zoom/TileScan_001]-4,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_1/CS13_DAPI_PAX6_ARX_ZIC1-s2_1_63x_0_8_zoom-merged],Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_1/TileScan_001]-1,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_1/TileScan_001]-2,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_1/TileScan_001]-3,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_1/TileScan_001]-4,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_x_63x_0_8_zoom/CS13_DAPI_PAX6_ARX_ZIC1-s2_x_63x_0_8_zoom-merged],Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_x_63x_0_8_zoom/TileScan_001]-1,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_x_63x_0_8_zoom/TileScan_001]-2,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_x_63x_0_8_zoom/TileScan_001]-3,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1,CS13_2248_7_DAPI_ARX_ZIC1.lif [CS13_DAPI_PAX6_ARX_ZIC1-s2_x_63x_0_8_zoom/TileScan_001]-4,Embryo 2248,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,,ENSG00000004848,ARX,ENSG00000152977,ZIC1,,,ARX-ZIC1\CS13_2248_7_DAPI_ARX_ZIC1.lif,1-DAPI; 2-ARX; 3-ZIC1,,ARX spinal cord floor plate. ZIC1 dermomyotome.
ARX-ZIC1-FOXA2,CS18-14751-10-ARX_ZIC1_FOXA2-merged.lif,Embryo 14751,Homo sapiens,NCBITaxon,9606,CS18,RNAscope,,,,,,,,,,ACDBio 486711,ACDBio 542991-C2,ACDBio 832221-C3 ,ENSG00000004848,ARX,ENSG00000152977,ZIC1,ENSG00000125798,FOXA2,ARX-ZIC1-FOXA2\CS18-14751-10-ARX_ZIC1_FOXA2-merged.lif,1-DAPI; 2-ZIC1; 3-FOXA2; 4-ARX,,ARX spinal cord floor plate. ZIC1 and FOXA2 spinal cord alar plate.
